window_size,horizon,buy_threshold,classifier,n_estimators,max_depth,min_precision,min_recall,threshold,met_constraints,accuracy,precision,recall,f1,roc_auc,pr_auc,win_rate,true_positives,false_positives,total_samples,buy_samples,buy_pct
30,6,0.015,random_forest,200,8,0.48,0.1,0.5939376577147106,False,0.6870069264846255,0.4801038062283737,0.007237588513751418,0.014260203753902285,0.549205275841739,0.3508892333980961,0.4801038062283737,555,601,1225726,385821,31.476936933702966
30,6,0.015,random_forest,200,8,0.48,0.05,0.5939376577147106,False,0.6870069264846255,0.4801038062283737,0.007237588513751418,0.014260203753902285,0.549205275841739,0.3508892333980961,0.4801038062283737,555,601,1225726,385821,31.476936933702966
30,9,0.015,random_forest,200,8,0.52,0.05,0.5826462756804598,False,0.6546180643371705,0.5202411714039621,0.007129703952027952,0.014066630180374256,0.5468960352718673,0.3840926350178156,0.5202411714039621,604,557,1225726,427797,34.90151958920673
30,9,0.015,random_forest,200,8,0.52,0.1,0.5826462756804598,False,0.6546180643371705,0.5202411714039621,0.007129703952027952,0.014066630180374256,0.5468960352718673,0.3840926350178156,0.5202411714039621,604,557,1225726,427797,34.90151958920673
21,9,0.01,random_forest,200,8,0.52,0.1,0.5832360882212435,False,0.6081106827680421,0.5215745647236941,0.007122845830188874,0.01405376738873251,0.5386538274202843,0.4231542874376644,0.5215745647236941,689,632,1233432,489437,39.6809066085524
21,9,0.01,random_forest,200,8,0.52,0.05,0.5832360882212435,False,0.6081106827680421,0.5215745647236941,0.007122845830188874,0.01405376738873251,0.5386538274202843,0.4231542874376644,0.5215745647236941,689,632,1233432,489437,39.6809066085524
21,6,0.01,random_forest,100,12,0.52,0.05,0.5914122988294671,False,0.6336166883540681,0.5210355987055016,0.00712121547205697,0.01405039816733937,0.5413291439464335,0.4001271275310025,0.5210355987055016,644,592,1233432,456393,37.00187768762283
21,6,0.01,random_forest,100,12,0.52,0.1,0.5914122988294672,False,0.6336166883540681,0.5210355987055016,0.00712121547205697,0.01405039816733937,0.5413291439464335,0.4001271275310025,0.5210355987055016,644,592,1233432,456393,37.00187768762283
21,9,0.015,random_forest,200,8,0.48,0.05,0.5921878273710335,False,0.6553730030362362,0.48009554140127386,0.007097039957629612,0.013987311675809837,0.5442711340209644,0.378323609371268,0.48009554140127386,603,653,1233432,429036,34.78391998910357
21,9,0.015,random_forest,200,8,0.48,0.1,0.5921878273710335,False,0.6553730030362362,0.48009554140127386,0.007097039957629612,0.013987311675809837,0.5442711340209644,0.378323609371268,0.48009554140127386,603,653,1233432,429036,34.78391998910357
21,9,0.015,random_forest,200,12,0.48,0.1,0.5971835633565367,False,0.6553892179158205,0.4813614262560778,0.006991113988112752,0.013782062436919222,0.5461824100406203,0.38010599322506816,0.4813614262560778,594,640,1233432,429036,34.78391998910357
21,9,0.015,random_forest,200,12,0.48,0.05,0.5971835633565367,False,0.6553892179158205,0.4813614262560778,0.006991113988112752,0.013782062436919222,0.5461824100406203,0.38010599322506816,0.4813614262560778,594,640,1233432,429036,34.78391998910357
30,9,0.01,xgboost,200,8,0.52,0.05,0.8569251298904419,False,0.6068546906741289,0.5204163330664532,0.006740710782026154,0.013309035811544053,0.5398982537337677,0.4249344886273472,0.5204163330664532,650,599,1225726,487954,39.80938643709932
30,9,0.01,xgboost,200,8,0.52,0.1,0.8569251298904419,False,0.6068546906741289,0.5204163330664532,0.006740710782026154,0.013309035811544053,0.5398982537337677,0.4249344886273472,0.5204163330664532,650,599,1225726,487954,39.80938643709932
21,9,0.015,xgboost,200,8,0.48,0.05,0.8290084600448608,False,0.6553932716357165,0.48065348237317285,0.006579179662213852,0.012980679918261193,0.5406257365863153,0.37586989014805244,0.48065348237317285,559,604,1233432,429036,34.78391998910357
21,9,0.015,xgboost,200,8,0.48,0.1,0.8290084600448608,False,0.6553932716357165,0.48065348237317285,0.006579179662213852,0.012980679918261193,0.5406257365863153,0.37586989014805244,0.48065348237317285,559,604,1233432,429036,34.78391998910357
30,6,0.01,xgboost,100,12,0.48,0.1,0.8477806448936462,False,0.6321171873087874,0.48012976480129765,0.0065678530220999376,0.012958443235670742,0.5337496115153706,0.3942142655115896,0.48012976480129765,592,641,1225726,454916,37.11400427175405
30,6,0.01,xgboost,100,12,0.48,0.05,0.8477806448936462,False,0.6321171873087874,0.48012976480129765,0.0065678530220999376,0.012958443235670742,0.5337496115153706,0.3942142655115896,0.48012976480129765,592,641,1225726,454916,37.11400427175405
15,9,0.015,random_forest,200,12,0.48,0.1,0.5774086731296948,False,0.6555447902789552,0.4810344827586207,0.006543075245365322,0.01291054013720341,0.5428458259077584,0.37627754100733024,0.4810344827586207,558,602,1238546,430623,34.768430078495264
15,9,0.015,random_forest,200,12,0.48,0.05,0.5774086731296949,False,0.6555447902789552,0.4810344827586207,0.006543075245365322,0.01291054013720341,0.5428458259077584,0.37627754100733024,0.4810344827586207,558,602,1238546,430623,34.768430078495264
30,9,0.02,random_forest,200,8,0.48,0.05,0.5909950021212778,False,0.6968949116036974,0.4813695871097684,0.006436150158884041,0.012702462098563665,0.5525611310980192,0.3434357645114455,0.4813695871097684,478,515,1225726,374055,30.517016037842065
30,9,0.02,random_forest,200,8,0.48,0.1,0.5909950021212778,False,0.6968949116036974,0.4813695871097684,0.006436150158884041,0.012702462098563665,0.5525611310980192,0.3434357645114455,0.4813695871097684,478,515,1225726,374055,30.517016037842065
21,9,0.01,xgboost,200,12,0.52,0.05,0.867090106010437,False,0.6080741992889775,0.5202360876897133,0.006378513609907889,0.012602510289326675,0.5296069912927251,0.4157106329543065,0.5202360876897133,617,569,1233432,489437,39.6809066085524
21,9,0.01,xgboost,200,12,0.52,0.1,0.867090106010437,False,0.6080741992889775,0.5202360876897133,0.006378513609907889,0.012602510289326675,0.5296069912927251,0.4157106329543065,0.5202360876897133,617,569,1233432,489437,39.6809066085524
30,9,0.02,random_forest,100,12,0.52,0.05,0.6045753161991546,False,0.697200851737332,0.5211111111111111,0.006314967415306727,0.012478714346530438,0.5540125401073227,0.3453741288765967,0.5211111111111111,469,431,1225726,374055,30.517016037842065
30,9,0.02,random_forest,100,12,0.52,0.1,0.6045753161991545,False,0.697200851737332,0.5211111111111111,0.006314967415306727,0.012478714346530438,0.5540125401073227,0.3453741288765967,0.5211111111111111,469,431,1225726,374055,30.517016037842065
21,6,0.01,random_forest,200,12,0.52,0.1,0.5938454081170486,False,0.6335802048750035,0.5207729468599034,0.005960147732047681,0.011785413637407208,0.5420167007477756,0.4004292825961177,0.5207729468599034,539,496,1233432,456393,37.00187768762283
21,6,0.01,random_forest,200,12,0.52,0.05,0.5938454081170484,False,0.6335802048750035,0.5207729468599034,0.005960147732047681,0.011785413637407208,0.5420167007477756,0.4004292825961177,0.5207729468599034,539,496,1233432,456393,37.00187768762283
30,9,0.01,xgboost,100,12,0.52,0.1,0.865763783454895,False,0.6068302154634381,0.5203989120580236,0.005952566136743096,0.011770495837263667,0.5329397736729098,0.4212815637684193,0.5203989120580236,574,529,1225726,487954,39.80938643709932
30,9,0.01,xgboost,100,12,0.52,0.05,0.865763783454895,False,0.6068302154634381,0.5203989120580236,0.005952566136743096,0.011770495837263667,0.5329397736729098,0.4212815637684193,0.5203989120580236,574,529,1225726,487954,39.80938643709932
30,6,0.01,xgboost,100,8,0.52,0.1,0.8360596895217896,False,0.6324883946709308,0.5206692913385826,0.005868909203869708,0.011606986133052484,0.5444284414647973,0.40271812305706745,0.5206692913385826,529,487,1225726,454916,37.11400427175405
30,6,0.01,xgboost,100,8,0.52,0.05,0.8360596895217896,False,0.6324883946709308,0.5206692913385826,0.005868909203869708,0.011606986133052484,0.5444284414647973,0.40271812305706745,0.5206692913385826,529,487,1225726,454916,37.11400427175405
15,9,0.01,random_forest,200,8,0.52,0.05,0.5614206380967864,False,0.6081748819183723,0.5210622710622711,0.0058596364759796096,0.011588948745888367,0.5366981647666446,0.41972381210338355,0.5210622710622711,569,523,1238546,491280,39.66586626576647
15,9,0.01,random_forest,200,8,0.52,0.1,0.5614206380967864,False,0.6081748819183723,0.5210622710622711,0.0058596364759796096,0.011588948745888367,0.5366981647666446,0.41972381210338355,0.5210622710622711,569,523,1238546,491280,39.66586626576647
30,6,0.015,random_forest,100,8,0.48,0.1,0.5973623326575368,False,0.6870436393006617,0.4802139037433155,0.005855274311125021,0.011569481305882656,0.5492419016281158,0.35067437065501367,0.4802139037433155,449,486,1225726,385821,31.476936933702966
30,6,0.015,random_forest,100,8,0.48,0.05,0.5973623326575368,False,0.6870436393006617,0.4802139037433155,0.005855274311125021,0.011569481305882656,0.5492419016281158,0.35067437065501367,0.4802139037433155,449,486,1225726,385821,31.476936933702966
30,9,0.02,random_forest,200,12,0.52,0.05,0.6043627159071331,False,0.697200851737332,0.5232843137254902,0.005749447945279259,0.011373927867455117,0.5553412358903339,0.3463064294895799,0.5232843137254902,427,389,1225726,374055,30.517016037842065
30,9,0.02,random_forest,200,12,0.52,0.1,0.6043627159071332,False,0.697200851737332,0.5232843137254902,0.005749447945279259,0.011373927867455117,0.5553412358903339,0.3463064294895799,0.5232843137254902,427,389,1225726,374055,30.517016037842065
15,6,0.005,xgboost,100,8,0.52,0.05,0.8483270406723022,False,0.5710911953494006,0.5222816399286988,0.005512959217272685,0.010910749695113436,0.5328619483158946,0.4554071467044172,0.5222816399286988,586,536,1238546,537711,43.414697556651106
15,6,0.005,xgboost,100,8,0.52,0.1,0.8483270406723022,False,0.5710911953494006,0.5222816399286988,0.005512959217272685,0.010910749695113436,0.5328619483158946,0.4554071467044172,0.5222816399286988,586,536,1238546,537711,43.414697556651106
15,6,0.005,xgboost,100,12,0.52,0.1,0.8633193373680115,False,0.5710669734770498,0.5200364298724954,0.005371842513758878,0.01063384019442608,0.5259921908039664,0.4494880663926224,0.5200364298724954,571,527,1238546,537711,43.414697556651106
15,6,0.005,xgboost,100,12,0.52,0.05,0.8633193373680115,False,0.5710669734770498,0.5200364298724954,0.005371842513758878,0.01063384019442608,0.5259921908039664,0.4494880663926224,0.5200364298724954,571,527,1238546,537711,43.414697556651106
30,6,0.01,xgboost,200,8,0.48,0.05,0.8442097306251526,False,0.6321661377301689,0.481592039800995,0.005369663619419544,0.010620906068618954,0.5417433035782407,0.39998685499633646,0.481592039800995,484,521,1225726,454916,37.11400427175405
30,6,0.01,xgboost,200,8,0.48,0.1,0.8442097306251526,False,0.6321661377301689,0.481592039800995,0.005369663619419544,0.010620906068618954,0.5417433035782407,0.39998685499633646,0.481592039800995,484,521,1225726,454916,37.11400427175405
30,9,0.02,random_forest,100,8,0.48,0.05,0.593161342100267,False,0.69692346601617,0.4810126582278481,0.005116604728819949,0.010125502944389672,0.5521659317471952,0.3429358901639566,0.4810126582278481,380,410,1225726,374055,30.517016037842065
30,9,0.02,random_forest,100,8,0.48,0.1,0.593161342100267,False,0.69692346601617,0.4810126582278481,0.005116604728819949,0.010125502944389672,0.5521659317471952,0.3429358901639566,0.4810126582278481,380,410,1225726,374055,30.517016037842065
15,9,0.015,random_forest,100,12,0.48,0.1,0.5818917992403465,False,0.6555811230874813,0.48004561003420754,0.004936621287273836,0.009772743099886256,0.5423783269385877,0.3757393048084232,0.48004561003420754,421,456,1238546,430623,34.768430078495264
15,9,0.015,random_forest,100,12,0.48,0.05,0.5818917992403464,False,0.6555811230874813,0.48004561003420754,0.004936621287273836,0.009772743099886256,0.5423783269385877,0.3757393048084232,0.48004561003420754,421,456,1238546,430623,34.768430078495264
21,6,0.015,xgboost,100,8,0.48,0.1,0.8005772233009338,False,0.6880297705189167,0.4806701030927835,0.0048486266557475075,0.009600411813911589,0.5474384756201339,0.34721613980773186,0.4806701030927835,373,403,1233432,387039,31.379030218123088
21,6,0.015,xgboost,100,8,0.48,0.05,0.8005772233009338,False,0.6880297705189167,0.4806701030927835,0.0048486266557475075,0.009600411813911589,0.5474384756201339,0.34721613980773186,0.4806701030927835,373,403,1233432,387039,31.379030218123088
15,6,0.01,xgboost,200,8,0.48,0.1,0.8266004323959351,False,0.633058818780025,0.48325892857142855,0.004765311175920321,0.009437560619435272,0.5358610579514979,0.39483117418197355,0.48325892857142855,433,463,1238546,458524,37.021152222041
15,6,0.01,xgboost,200,8,0.48,0.05,0.8266004323959351,False,0.633058818780025,0.48325892857142855,0.004765311175920321,0.009437560619435272,0.5358610579514979,0.39483117418197355,0.48325892857142855,433,463,1238546,458524,37.021152222041
15,9,0.01,random_forest,100,12,0.52,0.05,0.5765332459428314,False,0.6081425860885713,0.521689497716895,0.004706245816384326,0.009328339167797838,0.5376739473533503,0.42099467157876047,0.521689497716895,457,419,1238546,491280,39.66586626576647
15,9,0.01,random_forest,100,12,0.52,0.1,0.5765332459428315,False,0.6081425860885713,0.521689497716895,0.004706245816384326,0.009328339167797838,0.5376739473533503,0.42099467157876047,0.521689497716895,457,419,1238546,491280,39.66586626576647
30,9,0.02,random_forest,200,8,0.52,0.1,0.5950774938050322,False,0.6971559805177323,0.5201793721973094,0.004685732751656164,0.009287801753472918,0.5525611310980192,0.3434357645114455,0.5201793721973094,348,321,1225726,374055,30.517016037842065
30,9,0.02,random_forest,200,8,0.52,0.05,0.5950774938050322,False,0.6971559805177323,0.5201793721973094,0.004685732751656164,0.009287801753472918,0.5525611310980192,0.3434357645114455,0.5201793721973094,348,321,1225726,374055,30.517016037842065
15,9,0.01,random_forest,200,12,0.52,0.05,0.5751116622770934,False,0.6081304751523959,0.5200458190148912,0.004675351423716595,0.00926738655616567,0.5380299302946525,0.4214564291065075,0.5200458190148912,454,419,1238546,491280,39.66586626576647
15,9,0.01,random_forest,200,12,0.52,0.1,0.5751116622770934,False,0.6081304751523959,0.5200458190148912,0.004675351423716595,0.00926738655616567,0.5380299302946525,0.4214564291065075,0.5200458190148912,454,419,1238546,491280,39.66586626576647
21,9,0.01,xgboost,200,8,0.52,0.1,0.8575774431228638,False,0.6080255546502248,0.5209302325581395,0.004631400481748354,0.00918117449354961,0.5362291475806572,0.42116043234670975,0.5209302325581395,448,412,1233432,489437,39.6809066085524
21,9,0.01,xgboost,200,8,0.52,0.05,0.8575774431228638,False,0.6080255546502248,0.5209302325581395,0.004631400481748354,0.00918117449354961,0.5362291475806572,0.42116043234670975,0.5209302325581395,448,412,1233432,489437,39.6809066085524
15,9,0.01,xgboost,100,12,0.48,0.05,0.8503290414810181,False,0.6078519236203626,0.4817987152034261,0.004634158900159621,0.009180020196044431,0.5278479182587903,0.413011834175002,0.4817987152034261,450,484,1238546,491280,39.66586626576647
15,9,0.01,xgboost,100,12,0.48,0.1,0.8503290414810181,False,0.6078519236203626,0.4817987152034261,0.004634158900159621,0.009180020196044431,0.5278479182587903,0.413011834175002,0.4817987152034261,450,484,1238546,491280,39.66586626576647
15,9,0.015,random_forest,200,8,0.48,0.05,0.5686569172215683,False,0.6555932340236567,0.4802955665024631,0.004573117106975762,0.009059970032406816,0.5419726063664567,0.3749981313152547,0.4802955665024631,390,422,1238546,430623,34.768430078495264
15,9,0.015,random_forest,200,8,0.48,0.1,0.5686569172215684,False,0.6555932340236567,0.4802955665024631,0.004573117106975762,0.009059970032406816,0.5419726063664567,0.3749981313152547,0.4802955665024631,390,422,1238546,430623,34.768430078495264
15,9,0.015,random_forest,100,8,0.48,0.1,0.5688091297738134,False,0.6555932340236567,0.48,0.004502761459176136,0.008921829439713758,0.5417759502987526,0.37497052760318406,0.48,384,416,1238546,430623,34.768430078495264
15,9,0.015,random_forest,100,8,0.48,0.05,0.5688091297738134,False,0.6555932340236567,0.48,0.004502761459176136,0.008921829439713758,0.5417759502987526,0.37497052760318406,0.48,384,416,1238546,430623,34.768430078495264
21,6,0.01,random_forest,100,8,0.52,0.05,0.5872182253865373,False,0.633543721395939,0.5222513089005235,0.004412057412035296,0.00875019189017303,0.5388222249828316,0.39774129661705704,0.5222513089005235,399,365,1233432,456393,37.00187768762283
21,6,0.01,random_forest,100,8,0.52,0.1,0.5872182253865373,False,0.633543721395939,0.5222513089005235,0.004412057412035296,0.00875019189017303,0.5388222249828316,0.39774129661705704,0.5222513089005235,399,365,1233432,456393,37.00187768762283
21,9,0.02,xgboost,100,8,0.48,0.1,0.8020074963569641,False,0.6979370619448937,0.48,0.004349693910428525,0.008621263121482644,0.5494973719749701,0.33844738071092656,0.48,324,351,1233432,375119,30.412621044370503
21,9,0.02,xgboost,100,8,0.48,0.05,0.8020074963569641,False,0.6979370619448937,0.48,0.004349693910428525,0.008621263121482644,0.5494973719749701,0.33844738071092656,0.48,324,351,1233432,375119,30.412621044370503
15,9,0.005,xgboost,200,12,0.52,0.1,0.8853620290756226,False,0.5561059303217472,0.5224534501642936,0.004336442480772378,0.008601491285805736,0.5222820597936957,0.46054628910761397,0.5224534501642936,477,436,1238546,557067,44.97749780791347
